group_id,source,target,edge_type,disease_ids,disease_names,pathway_ids,pathway_names,source_db,min_pval,disease_count,go_terms,go_count,overlap_count,similarity,neg_log_pval,shared_pmid_count,shared_pmids
A2,GEX015259,GEX106689,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659573759,,
A2,GEX015259,GEX122211,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659573759,,
A2,GEX015259,GEX118554,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659573759,,
A2,GEX015259,GEX023974,gene_overlap,,,,,,,,,,7.0,0.4799999999999999,0.002255336308553,,
A2,GEX015259,GEX032838,gene_overlap,,,,,,,,,,7.0,0.7090909090909091,0.0012403450458882,,
A2,GEX015259,GEX021203,gene_overlap,,,,,,,,,,7.0,0.5111111111111111,0.0020297699753173,,
A2,GEX015259,GEX092596,gene_overlap,,,,,,,,,,7.0,0.9,0.0009020473274076,,
A2,GEX015259,GEX122121,gene_overlap,,,,,,,,,,7.0,0.7090909090909091,0.0012403450458882,,
A2,GEX015259,GEX026108,gene_overlap,,,,,,,,,,7.0,0.7599999999999999,0.0011275773231005,,
A2,GEX015259,GEX037389,gene_overlap,,,,,,,,,,7.0,0.5733333333333333,0.0016914341044957,,
A2,GEX015259,GEX089738,gene_overlap,,,,,,,,,,7.0,0.4153846153846153,0.002932078921328,,
A2,GEX015482,GEX054287,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015482,GEX017626,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX065394,gene_overlap,,,,,,,,,,6.0,0.5692307692307692,0.0012564635440595,,
A2,GEX015482,GEX112685,gene_overlap,,,,,,,,,,10.0,0.7532467532467533,2.223400654870916e-06,,
A2,GEX015482,GEX092300,gene_overlap,,,,,,,,,,6.0,0.5692307692307692,0.0012564635440595,,
A2,GEX015482,GEX046260,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015482,GEX059028,gene_overlap,,,,,,,,,,6.0,0.5692307692307692,0.0012564635440595,,
A2,GEX015482,GEX039983,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX067114,gene_overlap,,,,,,,,,,8.0,0.6923076923076923,0.0016753117130214,,
A2,GEX015482,GEX036444,gene_overlap,,,,,,,,,,9.0,0.7538461538461538,0.0018847408581939,,
A2,GEX015482,GEX083907,gene_overlap,,,,,,,,,,6.0,0.5692307692307692,0.0012564635440595,,
A2,GEX015482,GEX122211,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX118554,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX123309,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015482,GEX092596,gene_overlap,,,,,,,,,,8.0,0.6923076923076923,0.0016753117130214,,
A2,GEX015482,GEX056014,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX070403,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX071222,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015482,GEX079080,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015482,GEX090015,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015482,GEX110926,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX044888,gene_overlap,,,,,,,,,,6.0,0.5692307692307692,0.0012564635440595,,
A2,GEX015482,GEX119631,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX099362,gene_overlap,,,,,,,,,,9.0,0.7538461538461538,0.0018847408581939,,
A2,GEX015482,GEX055308,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015482,GEX078223,gene_overlap,,,,,,,,,,6.0,0.5692307692307692,0.0012564635440595,,
A2,GEX015482,GEX118398,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX106689,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197064,,
A2,GEX015482,GEX112560,gene_overlap,,,,,,,,,,7.0,0.6307692307692307,0.0014658859411628,,
A2,GEX015714,GEX096449,gene_overlap,,,,,,,,,,8.0,0.4133333333333333,0.0038666334515771,,
A2,GEX015714,GEX038670,gene_overlap,,,,,,,,,,15.0,0.6,0.0072503465834488,,
A2,GEX015714,GEX056386,gene_overlap,,,,,,,,,,8.0,0.4133333333333333,0.0038666334515771,,
A2,GEX015714,GEX096578,gene_overlap,,,,,,,,,,8.0,0.4133333333333333,0.0038666334515771,,
A2,GEX015714,GEX080930,gene_overlap,,,,,,,,,,13.0,0.5466666666666666,0.0062835324559698,,
A2,GEX015714,GEX067114,gene_overlap,,,,,,,,,,8.0,0.4133333333333333,0.0038666334515771,,
A2,GEX015714,GEX036444,gene_overlap,,,,,,,,,,9.0,0.4399999999999999,0.0043499976760531,,
A2,GEX015714,GEX086477,gene_overlap,,,,,,,,,,9.0,0.4399999999999999,0.0043499976760531,,
A2,GEX015714,GEX092596,gene_overlap,,,,,,,,,,8.0,0.4133333333333333,0.0038666334515771,,
A2,GEX016435,GEX056014,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX070403,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX110926,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX071776,gene_overlap,,,,,,,,,,6.0,0.6799999999999999,0.000966487064095,,
A2,GEX016435,GEX017626,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX119631,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX099517,gene_overlap,,,,,,,,,,6.0,0.6799999999999999,0.000966487064095,,
A2,GEX016435,GEX039983,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX118398,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX106689,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX122211,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016435,GEX118554,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996656,,
A2,GEX016698,GEX020583,gene_overlap,,,,,,,,,,8.0,0.7595959595959596,8.399930368443315e-07,,
A2,GEX017509,GEX026702,gene_overlap,,,,,,,,,,22.0,0.5911111111111111,0.0159535904232912,,
A2,GEX017626,GEX045679,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX031946,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX121181,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX056014,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX070403,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX056536,gene_overlap,,,,,,,,,,5.0,0.6444444444444444,0.0007248536215633,,
A2,GEX017626,GEX088794,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX074501,gene_overlap,,,,,,,,,,5.0,0.4857142857142857,0.0011275954886704,,
A2,GEX017626,GEX071222,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX079080,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX090015,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX066646,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX056386,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX103713,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX095543,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX105618,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX024765,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX107095,gene_overlap,,,,,,,,,,5.0,0.4857142857142857,0.0011275954886704,,
A2,GEX017626,GEX053345,gene_overlap,,,,,,,,,,5.0,0.4105263157894736,0.0015303697986668,,
A2,GEX017626,GEX054769,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX054287,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX057642,gene_overlap,,,,,,,,,,5.0,0.4499999999999999,0.001288701318951,,
A2,GEX017626,GEX096578,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX110926,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX071776,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX053992,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX037959,gene_overlap,,,,,,,,,,5.0,0.6444444444444444,0.0007248536215633,,
A2,GEX017626,GEX112623,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX087011,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX058890,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX056517,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX052006,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX044888,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX036407,gene_overlap,,,,,,,,,,5.0,0.6444444444444444,0.0007248536215633,,
A2,GEX017626,GEX066004,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX073521,gene_overlap,,,,,,,,,,5.0,0.4222222222222221,0.0014498123406837,,
A2,GEX017626,GEX071911,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX049915,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX110664,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX114416,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX065574,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX096008,gene_overlap,,,,,,,,,,5.0,0.4222222222222221,0.0014498123406837,,
A2,GEX017626,GEX066938,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX065394,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX054493,gene_overlap,,,,,,,,,,5.0,0.4352941176470588,0.001369256181079,,
A2,GEX017626,GEX105891,gene_overlap,,,,,,,,,,5.0,0.4499999999999999,0.001288701318951,,
A2,GEX017626,GEX078795,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX112685,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX025140,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX078561,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX080414,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX119631,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX096449,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX099362,gene_overlap,,,,,,,,,,5.0,0.6444444444444444,0.0007248536215633,,
A2,GEX017626,GEX068353,gene_overlap,,,,,,,,,,5.0,0.4222222222222221,0.0014498123406837,,
A2,GEX017626,GEX083388,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX047513,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX065817,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX036812,gene_overlap,,,,,,,,,,5.0,0.4352941176470588,0.001369256181079,,
A2,GEX017626,GEX083976,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX092300,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX017890,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX080930,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX122808,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX119455,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX099517,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX122998,gene_overlap,,,,,,,,,,5.0,0.4222222222222221,0.0014498123406837,,
A2,GEX017626,GEX083684,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX068283,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX046260,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX122138,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX087600,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX038670,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX120762,gene_overlap,,,,,,,,,,5.0,0.4857142857142857,0.0011275954886704,,
A2,GEX017626,GEX063121,gene_overlap,,,,,,,,,,5.0,0.4222222222222221,0.0014498123406837,,
A2,GEX017626,GEX059028,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX104513,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX108369,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX062282,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX101489,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX039983,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX067114,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX107724,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX115131,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX031407,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX105577,gene_overlap,,,,,,,,,,5.0,0.4222222222222221,0.0014498123406837,,
A2,GEX017626,GEX058352,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX110415,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX121734,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX093626,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX052149,gene_overlap,,,,,,,,,,5.0,0.4499999999999999,0.001288701318951,,
A2,GEX017626,GEX078084,gene_overlap,,,,,,,,,,5.0,0.4499999999999999,0.001288701318951,,
A2,GEX017626,GEX036444,gene_overlap,,,,,,,,,,5.0,0.6444444444444444,0.0007248536215633,,
A2,GEX017626,GEX113038,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX021921,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX061565,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX027403,gene_overlap,,,,,,,,,,5.0,0.4857142857142857,0.0011275954886704,,
A2,GEX017626,GEX117058,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX109864,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX043330,gene_overlap,,,,,,,,,,5.0,0.4499999999999999,0.001288701318951,,
A2,GEX017626,GEX104239,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX055308,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX106448,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX078223,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX104469,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX086477,gene_overlap,,,,,,,,,,5.0,0.6444444444444444,0.0007248536215633,,
A2,GEX017626,GEX066701,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX091468,gene_overlap,,,,,,,,,,5.0,0.4105263157894736,0.0015303697986668,,
A2,GEX017626,GEX098360,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX098502,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX045997,gene_overlap,,,,,,,,,,5.0,0.5076923076923077,0.0010470445197437,,
A2,GEX017626,GEX043449,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX104027,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX073850,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX091747,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX104262,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX065859,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX108874,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX090246,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX019439,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX083907,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX101743,gene_overlap,,,,,,,,,,5.0,0.5333333333333333,0.0009664948488472,,
A2,GEX017626,GEX037511,gene_overlap,,,,,,,,,,5.0,0.4352941176470588,0.001369256181079,,
A2,GEX017626,GEX106641,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX118398,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX106689,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX045443,gene_overlap,,,,,,,,,,5.0,0.4105263157894736,0.0015303697986668,,
A2,GEX017626,GEX017928,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX122211,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX118554,gene_overlap,,,,,,,,,,5.0,1.0,0.0004026834831085,,
A2,GEX017626,GEX123309,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX023974,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285539327,,
A2,GEX017626,GEX032838,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX021203,gene_overlap,,,,,,,,,,5.0,0.4222222222222221,0.0014498123406837,,
A2,GEX017626,GEX092596,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX093996,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX099228,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX066776,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX071513,gene_overlap,,,,,,,,,,5.0,0.7,0.0006443091408468,,
A2,GEX017626,GEX122815,gene_overlap,,,,,,,,,,5.0,0.4105263157894736,0.0015303697986668,,
A2,GEX017626,GEX087591,gene_overlap,,,,,,,,,,5.0,0.4857142857142857,0.0011275954886704,,
A2,GEX017626,GEX122121,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX056705,gene_overlap,,,,,,,,,,5.0,0.8666666666666667,0.0004832240716667,,
A2,GEX017626,GEX112560,gene_overlap,,,,,,,,,,5.0,0.7714285714285715,0.0005637659574021,,
A2,GEX017626,GEX077466,gene_overlap,,,,,,,,,,5.0,0.5636363636363636,0.0008859464755165,,
A2,GEX017626,GEX026108,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017626,GEX037389,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477549368,,
A2,GEX017626,GEX084079,gene_overlap,,,,,,,,,,5.0,0.4499999999999999,0.001288701318951,,
A2,GEX017626,GEX078023,gene_overlap,,,,,,,,,,5.0,0.6,0.0008053993996995,,
A2,GEX017890,GEX065394,gene_overlap,,,,,,,,,,6.0,0.4399999999999999,0.0019331298360893,,
A2,GEX017890,GEX056014,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX110926,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX044888,gene_overlap,,,,,,,,,,6.0,0.4399999999999999,0.0019331298360893,,
A2,GEX017890,GEX119631,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX078223,gene_overlap,,,,,,,,,,6.0,0.4399999999999999,0.0019331298360893,,
A2,GEX017890,GEX106689,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX054287,gene_overlap,,,,,,,,,,7.0,0.4799999999999999,0.0022553363084686,,
A2,GEX017890,GEX092300,gene_overlap,,,,,,,,,,6.0,0.4399999999999999,0.0019331298360893,,
A2,GEX017890,GEX046260,gene_overlap,,,,,,,,,,7.0,0.4799999999999999,0.0022553363084686,,
A2,GEX017890,GEX039983,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX083907,gene_overlap,,,,,,,,,,6.0,0.4399999999999999,0.0019331298360893,,
A2,GEX017890,GEX122211,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX118554,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX070403,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017890,GEX071222,gene_overlap,,,,,,,,,,7.0,0.4799999999999999,0.0022553363084686,,
A2,GEX017890,GEX079080,gene_overlap,,,,,,,,,,7.0,0.4799999999999999,0.0022553363084686,,
A2,GEX017890,GEX055308,gene_overlap,,,,,,,,,,7.0,0.4799999999999999,0.0022553363084686,,
A2,GEX017890,GEX118398,gene_overlap,,,,,,,,,,5.0,0.3999999999999999,0.0016109285537973,,
A2,GEX017928,GEX065394,gene_overlap,,,,,,,,,,6.0,0.52,0.0014497889834951,,
A2,GEX017928,GEX092300,gene_overlap,,,,,,,,,,6.0,0.52,0.0014497889834951,,
A2,GEX017928,GEX059028,gene_overlap,,,,,,,,,,6.0,0.52,0.0014497889834951,,
A2,GEX017928,GEX039983,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX083907,gene_overlap,,,,,,,,,,6.0,0.52,0.0014497889834951,,
A2,GEX017928,GEX122211,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX118554,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX123309,gene_overlap,,,,,,,,,,7.0,0.5733333333333333,0.0016914341043039,,
A2,GEX017928,GEX056014,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX070403,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX110926,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX119631,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX078223,gene_overlap,,,,,,,,,,6.0,0.52,0.0014497889834951,,
A2,GEX017928,GEX118398,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX106689,gene_overlap,,,,,,,,,,5.0,0.4666666666666666,0.0012081477547435,,
A2,GEX017928,GEX112560,gene_overlap,,,,,,,,,,7.0,0.5733333333333333,0.0016914341043039,,
A2,GEX017981,GEX031060,gene_overlap,,,,,,,,,,485.0,0.4626249408358158,3.668111209650112,,
A2,GEX018692,GEX054287,gene_overlap,,,,,,,,,,7.0,0.4153846153846153,0.0029320789212365,,
A2,GEX018692,GEX046260,gene_overlap,,,,,,,,,,7.0,0.4153846153846153,0.0029320789212365,,
A2,GEX018692,GEX071222,gene_overlap,,,,,,,,,,7.0,0.4153846153846153,0.0029320789212365,,
A2,GEX018692,GEX079080,gene_overlap,,,,,,,,,,7.0,0.4153846153846153,0.0029320789212365,,
A2,GEX018692,GEX055308,gene_overlap,,,,,,,,,,7.0,0.4153846153846153,0.0029320789212365,,
A2,GEX018713,GEX018998,gene_overlap,,,,,,,,,,1546.0,0.8278551875162746,2.997457437214061e-48,,
A2,GEX018713,GEX022152,gene_overlap,,,,,,,,,,1540.0,0.8221802013842587,1.1373006324825517e-52,,
A2,GEX018890,GEX066004,gene_overlap,,,,,,,,,,6.0,0.4285714285714285,0.0020298026793005,,
A2,GEX018890,GEX065394,gene_overlap,,,,,,,,,,6.0,0.4285714285714285,0.0020298026793005,,
